,job_title,company_name,company_page,location,job_type,skills
1053,"Marketing, PR & Sales Specialist",Z Home -,https://wuzzuf.net/jobs/careers/Z-Home-Egypt-43082,"Cairo, Egypt",Hybrid / Internship,"['Entry Level', '0 - 1 Yrs of Exp', 'Marketing/PR/Advertising', 'Sales/Retail', 'Media/Journalism/Publishing', 'SEO', 'English', 'Digital Marketing', 'Social Media', 'Marketing', 'Google Adwords', 'Google Analytics']"
1054,Digital Product Manager,Nahdet Misr Publishing Group -,https://wuzzuf.net/jobs/careers/Nahdet-Misr-Publishing-Group-Egypt-1272,"Mohandessin, Giza, Egypt",Full Time / On-site,"['3 - 6 Yrs of Exp', 'IT/Software Development', 'Project/Program Management', 'Media/Journalism/Publishing', 'business', 'Computer Science', 'Project Management', 'Market Research', 'Management', 'Product', 'software']"
1055,Odoo Developer,Trio M Smart Solutions  -,https://wuzzuf.net/jobs/careers/Trio M Smart Solutions-Egypt-91228,"Cairo, Egypt",Full Time / Part Time / Remote,"['2 - 4 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Computer Science', 'Information Technology (IT)', 'JavaScript', 'Python', 'XML', 'PostgreSQL']"
1056,Frontend Developer (React.js),Confidential -,,"New Cairo, Cairo, Egypt",Full Time / On-site,"['2 - 4 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'front end', 'Software Development', 'Front-End Development', 'REST', 'JSON', 'next.JS', 'React.js', 'UI']"
1057,UI UX Developer,Syad Tech -,https://wuzzuf.net/jobs/careers/Syad-Tech-Saudi-Arabia-85689,"Cairo, Egypt",Full Time / Remote,"['3 - 5 Yrs of Exp', 'IT/Software Development', 'CSS', 'JavaScript', 'front-end', 'HTML', 'front-end frameworks', 'React.js', 'figma', 'Redux', 'Front-End Development']"
1058,Senior MERN Full Stack Developer,Salem Ventures -,https://wuzzuf.net/jobs/careers/Salem-Capital-Egypt-71017,"Maadi, Cairo, Egypt",Full Time / On-site,"['3 - 5 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Angular', 'Computer Science', 'CSS', 'Full Stack', 'Information Technology (IT)', 'Java', 'JavaScript', 'React']"
1059,Oracle Fusion Developer,The IT Gigs -,https://wuzzuf.net/jobs/careers/The IT Gigs-India-110245,"Cairo, Egypt",Full Time / On-site,"['3 - 5 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Fusion', 'Oracle', 'Oracle Fusion', 'SQL', 'PLSQL', 'APEX', 'BI', 'Communication skills']"
1060,Senior Procurement Specialist- Alexandria,Prometeon Tyres Group – Egypt  (Ex-Pirelli Tyres Egypt) -,https://wuzzuf.net/jobs/careers/Pirelli-Egypt-4786,"Alexandria, Egypt",Full Time / On-site,"['3 - 5 Yrs of Exp', 'Logistics/Supply Chain', 'Purchasing/Procurement', 'business', 'Procurement', 'Supply Chain', 'Logistics']"
1061,AI Innovation,Nano Shield -,https://wuzzuf.net/jobs/careers/NanoShield-4855,"Maadi, Cairo, Egypt",Full Time / On-site,"['Entry Level', '1 - 3 Yrs of Exp', 'IT/Software Development', 'Software Development', 'AI', 'Innovation', 'Innovative research']"
1062,Cyber Security Instructor,CLS Learning Solutions -,https://wuzzuf.net/jobs/careers/CLS-Learning-Solutions-Egypt-31930,"Dokki, Giza, Egypt",Freelance / Project / Hybrid / Part Time,"['3 - 15 Yrs of Exp', 'Training/Instructor', 'Information Security', 'Cyber Security', 'ITI', 'Information Technology (IT)', 'Security', 'Networks', 'Training', 'Teaching', 'cyber']"
1063,Unreal Engine Programmer,Wakeb Data -,https://wuzzuf.net/jobs/careers/Wakeb-Data-Egypt-44210,"Mohandessin, Giza, Egypt",Full Time / On-site,"['2 - 5 Yrs of Exp', 'IT/Software Development', 'Computer Science', 'Simulation', 'Programming', 'Unreal Engine', 'Game development', 'Sensors', 'c++']"
1064,Quality Control Chemist,MY WAY -,https://wuzzuf.net/jobs/careers/MY-WAY-Egypt-8492,"Obour City, Cairo, Egypt",Full Time / On-site,"['Entry Level', '1 - 3 Yrs of Exp', 'Manufacturing/Production', 'Quality', 'Pharmaceutical', 'quality', 'Quality Control', 'Quality Assurance', 'Chemistry']"
1065,Mid Level Backend Developer{.Net Core}.,RTR Software Solutions  -,https://wuzzuf.net/jobs/careers/Nakheel-Egypt-85138,"Nasr City, Cairo, Egypt",Full Time / On-site,"['3 - 5 Yrs of Exp', 'IT/Software Development', 'C#', 'Computer Science', 'Communication skills', 'ASP.Net', 'Git', 'SQL', 'Microsoft SQL Server', 'Azure', 'Agile']"
1066,Full Stack Developer,Taaly -,https://wuzzuf.net/jobs/careers/Taaly-Netherlands-103217,"Amsterdam, Netherlands",Full Time / Remote,"['3+ Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'JavaScript', 'Full Stack', 'Information Technology (IT)', 'React', 'Computer Science', 'Software Development']"
1067,Senior Android Developer,RDI -,https://wuzzuf.net/jobs/careers/RDI-Egypt-5083,"Dokki, Giza, Egypt",Freelance / Project / Full Time / Remote,"['3+ Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Android SDK', 'Android', 'Android UI', 'Android App', 'Offline Storage', 'Threading', 'Performance Tuning', 'Code Versioning Tools']"
1068,Marketing Specialist,Fast Track Scaffolding and Formwork  -,https://wuzzuf.net/jobs/careers/Fast Track Scaffolding and Formwork-Egypt-99629,"Nasr City, Cairo, Egypt",Full Time / On-site,"['2 - 5 Yrs of Exp', 'Business Development', 'Marketing/PR/Advertising', 'business', 'Marketing', 'media', 'Social Media', 'E-Marketing', 'social']"
1069,Senior PHP - Laravel Developer,Enterprizone Co. -,https://wuzzuf.net/jobs/careers/Enterprizone Co.-Saudi Arabia-85430,"Jeddah, Saudi Arabia",Full Time / Remote,"['4 - 15 Yrs of Exp', 'IT/Software Development', 'Laravel', 'PHP', 'MySQL', 'REST', 'Software Development', 'API', 'Testing', 'Github', 'AWS Cloud']"
1070,Factory Manager,MORX -,https://wuzzuf.net/jobs/careers/MORX-Egypt-107875,"Cairo, Egypt",Full Time / On-site,"['Manager', '5 - 10 Yrs of Exp', 'Operations/Management', 'Manufacturing/Production', 'Factory', 'Factory Manager', 'Management', 'Manufacturing', 'Production']"
1071,Sales Marketing Executive,GAWAD MIXER -,https://wuzzuf.net/jobs/careers/GAWAD-MIXER-Egypt-71116,"Nasr City, Cairo, Egypt",Full Time / On-site,"['3 - 5 Yrs of Exp', 'males_only', 'Engineering - Construction/Civil/Architecture', 'Marketing/PR/Advertising', 'Sales/Retail', 'Marketing executive', 'Sales', 'sales skills', 'Sales Target', 'Marketing', 'Executive']"
1072,b2b marketing specialist,Gest For Metals  -,https://wuzzuf.net/jobs/careers/Gest-For-Metals-Egypt-18352,"10th of Ramadan City, Sharqia, Egypt",Full Time / On-site,"['2 - 4 Yrs of Exp', 'Business Development', 'Marketing/PR/Advertising', 'Sales/Retail', 'B2B', 'Communication skills', 'CRM', 'Marketing', 'Social Media']"
1073,Technical Support Specialist,GPS -,https://wuzzuf.net/jobs/careers/elmoasserbooks-Egypt-37460,"10th of Ramadan City, Sharqia, Egypt",Full Time / On-site,"['1 - 3 Yrs of Exp', 'males_only', 'IT/Software Development', 'Engineering - Telecom/Technology', 'CCNA', 'Computer Science', 'English', 'Technical Support', 'MCSA', 'Software', 'Hardware Maintenance', 'IT']"
1074,Oracle Payroll Consultant,Marc  Ellis -,https://wuzzuf.net/jobs/careers/Marc Ellis-United Arab Emirates-96548,"Riyadh, Saudi Arabia",Full Time / Hybrid,"['9+ Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Oracle', 'Payroll', 'ERP', 'Fusion', 'Computer Science', 'Information Technology (IT)']"
1075,Infrastructure Manager,Confidential -,,"Cairo, Egypt",Full Time / On-site,"['Manager', '8 - 10 Yrs of Exp', 'IT/Software Development', 'Information Technology (IT)', 'Infrastructure']"
1076,Help Desk Specialist,Global Brands -,https://wuzzuf.net/jobs/careers/gbrands-com-555,"New Cairo, Cairo, Egypt",Full Time / On-site,"['Entry Level', '0 - 2 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Communication', 'Computer Science', 'Help desk', 'Information technology', 'Information Technology (IT)', 'Installation', 'Troubleshooting', 'Technology']"
1077,IT Help Desk Specialist,Danat Travels  -,https://wuzzuf.net/jobs/careers/Final-Call-Egypt-96490,"Nasr City, Cairo, Egypt",Full Time / On-site,"['3 - 5 Yrs of Exp', 'males_only', 'Installation/Maintenance/Repair', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Software', 'Communication', 'computer', 'Computer Science', 'Databases', 'Help desk', 'Information technology']"
1078,Cloudera Administrator - Banking Sector,BBI-Consultancy -,https://wuzzuf.net/jobs/careers/BBI-Consultancy-Egypt-1113,"Downtown, Cairo, Egypt",Full Time / On-site,"['3 - 4 Yrs of Exp', 'IT/Software Development', 'Cloudera', 'Hadoop', 'HDFS', 'Yarn']"
1079,Web Developer - Full Stack,EEC Group -,https://wuzzuf.net/jobs/careers/EEC-Group-Egypt-31409,"Sheraton, Cairo, Egypt",Full Time / On-site,"['2 - 4 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Computer Science', 'Information Technology (IT)', 'jQuery', 'PHP', 'Software Development', 'Web Development', 'HTML', 'JavaScript']"
1080,Senior Dynamics 365 F&O Developer,INVENTO -,https://wuzzuf.net/jobs/careers/INVENTO-Saudi-Arabia-91024,"Maadi, Cairo, Egypt",Full Time / Hybrid,"['3 - 8 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Dynamics 365', 'Microsoft Dynamics', 'X++', 'Microsoft dynamics 365', 'Dynamics']"
1081,CMMS Specialist,Sunshine Enterprise Consulting -,https://wuzzuf.net/jobs/careers/Sunshine Enterprise Consulting-United Arab Emirates-109499,"Maputo, Mozambique",Full Time / On-site,"['10 - 20 Yrs of Exp', 'Engineering - Oil & Gas/Energy', 'CMMS Specialist', 'SAP CMMS', 'refineries', 'LNG', 'oil and gas plants']"
1082,System Analyst/Technical Writer,Tamweely -,https://wuzzuf.net/jobs/careers/Tamweely-Egypt-30002,"Cairo, Egypt",Full Time / On-site,"['3 - 5 Yrs of Exp', 'IT/Software Development', 'Analyst', 'business', 'Computer Science', 'Project Management', 'System Analysis']"
1083,Production Line Manager,Partner & More -,https://wuzzuf.net/jobs/careers/Partner---more-Egypt-22617,"10th of Ramadan City, Sharqia, Egypt",Full Time / On-site,"['Manager', '3 - 8 Yrs of Exp', 'Manufacturing/Production', 'Chemistry', 'Agriculture', 'Production Manager', 'Food', 'ISO', 'Manufacturing', 'MS Office', 'Production', 'FMCG Manufacturing']"
1084,System Administrator,Nour Eldin Elsherif for Trading vehicles -,https://wuzzuf.net/jobs/careers/nour-eldin-elsherif-for-trading-vehicles-Egypt-30889,"Sheikh Zayed, Giza, Egypt",Full Time / On-site,"['5 - 7 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Computer Science', 'Information Technology (IT)', 'ERP', 'System Administration', 'LAN', 'WAN', 'Security', 'networks']"
1085,IT Technical Support Specialist,Egyptian German Automotive -,https://wuzzuf.net/jobs/careers/egasae-com-5026,"6th of October, Giza, Egypt",Full Time / On-site,"['4 - 6 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Communication skills', 'Information Technology (IT)', 'IT', 'Networks', 'Computer Science', 'Networking', 'Software', 'Technical Support']"
1086,Oracle Developer,OROUBA For Food Industry (Basma) -,https://wuzzuf.net/jobs/careers/Ourba-for-industries--Basma--Egypt-107748,"Obour City, Cairo, Egypt",Full Time / On-site,"['2 - 5 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Computer Science', 'oracle developer', 'PL/SQL', 'Information Technology (IT)']"
1087,Spare Parts Planner,LG Electronics -,https://wuzzuf.net/jobs/careers/LG-Electronics-Egypt-1764,"Katameya, Cairo, Egypt",Full Time / On-site,"['3 - 7 Yrs of Exp', 'Customer Service/Support', 'Logistics/Supply Chain', 'Engineering - Telecom/Technology', 'Supply Chain', 'Electronics', 'Demand Planning', 'planning', 'spare parts', 'Analysis']"
1088,UI UX Designer,Atlobha -,https://wuzzuf.net/jobs/careers/Atlobha-Egypt-110053,"Riyadh, Saudi Arabia",Part Time / Remote,"['4+ Yrs of Exp', 'Creative/Design/Art', 'IT/Software Development', 'Engineering - Telecom/Technology', 'UX', 'UX Designer', 'ui ux', 'ui', 'Designer']"
1089,Full Stack Developer,engisoft engineering -,https://wuzzuf.net/jobs/careers/engisoft engineering-United Arab Emirates-109808,"Ain Shams, Cairo, Egypt",Full Time / Remote,"['Entry Level', '1 - 3 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Computer Science', 'CSS', 'HTML', 'Information Technology (IT)', 'React', 'MongoDB', 'Software Development', 'JavaScript']"
1090,Infrastructure Team Leader,Union Group -,https://wuzzuf.net/jobs/careers/Union-Group-Egypt-5436,"Obour City, Cairo, Egypt",Full Time / On-site,"['7 - 10 Yrs of Exp', 'IT/Software Development', 'Azure', 'CCNA']"
1091,Front End Developer,SmartTech Systems -,https://wuzzuf.net/jobs/careers/SmartTech-Systems-Egypt-25373,"Nasr City, Cairo, Egypt",Full Time / On-site,"['2+ Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Angular', 'Information Technology (IT)', 'Software Development', 'front-end', 'CSS3', 'HTML5', 'JavaScript', 'React']"
1092,Senior Accountant -Construction,Confidential -,,"Cairo, Egypt",Full Time / Hybrid,"['5 - 7 Yrs of Exp', 'males_only', 'Accounting/Finance', 'Banking', 'Engineering - Construction/Civil/Architecture', 'Accounting', 'Finance', 'Financial Analysis', 'Financial Management', 'Construction']"
1093,Procurement Manager,Confidential -,,"Heliopolis, Cairo, Egypt",Full Time / On-site,"['Manager', '5 - 8 Yrs of Exp', 'Logistics/Supply Chain', 'Operations/Management', 'Purchasing/Procurement', 'Procurement', 'Management', 'Communication skills', 'Supply Chain', 'Purchasing', 'Logistics', 'supply chain management']"
1094,Spanish speaker IT Service Desk Lead,Sutherland -,https://wuzzuf.net/jobs/careers/Sutherland-Global-Services-Egypt-1009,"Cairo, Egypt",Full Time / Hybrid,"['Manager', 'Customer Service/Support', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Service Desk', 'Customer Support', 'Customer Service', 'Computer Science']"
1095,Oracle Hyperion Planning Consultant,Ivan Infotech UAE -,https://wuzzuf.net/jobs/careers/Ivan Infotech UAE-India-109184,"Muscat, Oman",Full Time / On-site,"['7 - 10 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Oracle Hyperion Planning', 'Hyperion Planning', 'Hyperion', 'Oracle Hyperion', 'ERP', 'EPM', 'Essbase', 'FDMEE']"
1096,"Front End Developer ""Vue.js""",Naqla -,https://wuzzuf.net/jobs/careers/naqla-Egypt-21630,"Nasr City, Cairo, Egypt",Full Time / On-site,"['Entry Level', '2 - 3 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'React', 'JavaScript', 'Software Development', 'RESTful', 'Redux', 'Information Technology (IT)', 'APIs', 'Computer Science']"
1097,Oracle (Forms & Reports) Developer,ITFusion -,https://wuzzuf.net/jobs/careers/ITFusion-Egypt-31773,"Maadi, Cairo, Egypt",Full Time / Hybrid,"['Entry Level', '1 - 2 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Communication skills', 'computer', 'Computer Science', 'Database', 'PL/SQL', 'SQL', 'PL', 'Oracle Forms']"
1098,Software Business Analyst,Obeikan Digital Solutions -,https://wuzzuf.net/jobs/careers/Obeikan-Digital-Solutions-Egypt-78342,"Cairo, Egypt",Full Time / Hybrid,"['3 - 6 Yrs of Exp', 'IT/Software Development', 'Analyst/Research', 'Engineering - Telecom/Technology', 'Analysis', 'analytical', 'Business Analysis', 'Communication', 'Communication skills', 'Computer Science', 'Development']"
1099,Specification Executive,Jotun Paints -,https://wuzzuf.net/jobs/careers/Jotun-Paints-Egypt-7078,"Cairo, Egypt",Full Time / On-site,"['2 - 5 Yrs of Exp', 'Business Development', 'Sales', 'Projects', 'Technical Sales', 'Technical Presentations', 'Communication', 'Technical Analysis']"
1100,Senior Full Stack Java Developer,MTS-IT -,https://wuzzuf.net/jobs/careers/MTS-IT-Egypt-13141,"Maadi, Cairo, Egypt",Full Time / On-site,"['2 - 5 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'SQL', 'J2EE', 'JSP', 'JSF', 'Software Development', 'Web Development', 'Computer Science', 'Information Technology (IT)']"
1101,Senior Microsoft Dynamics 365 F&O Functional Consultant,Seoudi Supermarket -,https://wuzzuf.net/jobs/careers/United-Grocers-Egypt-16038,"Sheikh Zayed, Giza, Egypt",Full Time / On-site,"['5 - 7 Yrs of Exp', 'IT/Software Development', 'Engineering - Mechanical/Electrical', 'Computer Science', 'Information Technology (IT)', 'Microsoft dynamics 365', 'MS Office', 'Finance', 'ERP', 'Accounts Payable', 'Cash Management']"
1102,IT Specialist,Tatas -,https://wuzzuf.net/jobs/careers/Tatas-Egypt-15059,"Abdeen, Cairo, Egypt",Full Time / On-site,"['5 - 6 Yrs of Exp', 'males_only', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Computer Science', 'Information Technology (IT)', 'IT Specialist', 'IT']"
1103,Full-Stack Web Developer,ABS  -,https://wuzzuf.net/jobs/careers/ABS-Egypt-68305,"Maadi, Cairo, Egypt",Full Time / On-site,"['1 - 3 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'JavaScript', 'Software Development', 'Web Applications', 'Web Development', 'Web', 'Nodejs', 'React']"
